dates,ffr_surprise,nfp_surprise,EarningsToPrice
19990624,1,0,0.0301335515400842
19990625,0,0,0.0301335515400842
19990628,1,0,0.0301335515400842
19990629,0,0,0.0301335515400842
19990630,-4,0,0.0301335515400842
19990701,0,0,0.031015840610941
19990702,-0.5,68,0.031015840610941
19990706,1,0,0.031015840610941
19990707,0.5,0,0.031015840610941
19990708,-1,0,0.031015840610941
19990709,0.5,0,0.031015840610941
19990712,-1,0,0.031015840610941
19990713,-1,0,0.031015840610941
19990714,-0.5,0,0.031015840610941
19990715,0.5,0,0.031015840610941
19990716,-2,0,0.031015840610941
19990719,-0.5,0,0.031015840610941
19990720,-1.5,0,0.031015840610941
19990721,0.5,0,0.031015840610941
19990722,6,0,0.031015840610941
19990723,0,0,0.031015840610941
19990726,1,0,0.031015840610941
19990727,-1,0,0.031015840610941
19990728,-0.5,0,0.031015840610941
19990729,3,0,0.031015840610941
19990730,1.5,0,0.031015840610941
19990802,1.5,0,0.0304129646123433
19990803,-0.5,0,0.0304129646123433
19990804,-1.5,0,0.0304129646123433
19990805,-2,0,0.0304129646123433
19990806,6,110,0.0304129646123433
19990809,3,0,0.0304129646123433
19990810,0,0,0.0304129646123433
19990811,-1,0,0.0304129646123433
19990812,0.5,0,0.0304129646123433
19990813,-1.5,0,0.0304129646123433
19990816,0.5,0,0.0304129646123433
19990817,0,0,0.0304129646123433
19990818,0,0,0.0304129646123433
19990819,-0.5,0,0.0304129646123433
19990820,-1,0,0.0304129646123433
19990823,1,0,0.0304129646123433
19990824,3,0,0.0304129646123433
19990825,0,0,0.0304129646123433
19990826,1.148148148,0,0.0304129646123433
19990827,2.296296296,0,0.0304129646123433
19990830,2.296296296,0,0.0304129646123433
19990831,1.148148148,0,0.0304129646123433
19990901,-0.574074074,0,0.0323768917279979
19990902,0.574074074,0,0.0323768917279979
19990903,-5.166666667,-91,0.0323768917279979
19990907,0.574074074,0,0.0323768917279979
19990908,0.574074074,0,0.0323768917279979
19990909,1.148148148,0,0.0323768917279979
19990910,-1.722222222,0,0.0323768917279979
19990913,-0.574074074,0,0.0323768917279979
19990914,2.296296296,0,0.0323768917279979
19990915,-2.87037037,0,0.0323768917279979
19990916,-0.574074074,0,0.0323768917279979
19990917,-1.148148148,0,0.0323768917279979
19990920,0,0,0.0323768917279979
19990921,-0.574074074,0,0.0323768917279979
19990922,-1.148148148,0,0.0323768917279979
19990923,0.574074074,0,0.0323768917279979
19990924,-2.296296296,0,0.0323768917279979
19990927,1.722222222,0,0.0323768917279979
19990928,0,0,0.0323768917279979
19990929,0.574074074,0,0.0323768917279979
19990930,-0.574074074,0,0.0323768917279979
19991001,2.832098765,0,0.0333492645106473
19991004,-1.645679012,0,0.0333492645106473
19991005,-3.674074074,0,0.0333492645106473
19991006,0,0,0.0333492645106473
19991007,0,0,0.0333492645106473
19991008,0,-228,0.0333492645106473
19991011,0,0,0.0333492645106473
19991012,1,0,0.0333492645106473
19991013,-1,0,0.0333492645106473
19991014,1,0,0.0333492645106473
19991015,-3,0,0.0333492645106473
19991018,1,0,0.0333492645106473
19991019,3,0,0.0333492645106473
19991020,1,0,0.0333492645106473
19991021,-2,0,0.0333492645106473
19991022,-1,0,0.0333492645106473
19991025,1,0,0.0333492645106473
19991026,1,0,0.0333492645106473
19991027,0,0,0.0333492645106473
19991028,0,0,0.0333492645106473
19991029,-3,0,0.0333492645106473
19991101,0.133333333,0,0.0348946033748458
19991102,-1.533333333,0,0.0348946033748458
19991103,-1.733333333,0,0.0348946033748458
19991104,-1.133333333,0,0.0348946033748458
19991105,-0.266666667,12,0.0348946033748458
19991108,0.133333333,0,0.0348946033748458
19991109,2.2,0,0.0348946033748458
19991110,2.866666667,0,0.0348946033748458
19991111,0,0,0.0348946033748458
19991112,-0.466666667,0,0.0348946033748458
19991115,1.4,0,0.0348946033748458
19991116,8.666666667,0,0.0348946033748458
19991117,0,0,0.0348946033748458
19991118,-2,0,0.0348946033748458
19991119,-1,0,0.0348946033748458
19991122,0,0,0.0348946033748458
19991123,0,0,0.0348946033748458
19991124,1,0,0.0348946033748458
19991126,0.5,0,0.0348946033748458
19991129,0.5,0,0.0348946033748458
19991130,-0.5,0,0.0348946033748458
19991201,0,0,0.0336208962377187
19991202,0.5,0,0.0336208962377187
19991203,-1.5,24,0.0336208962377187
19991206,0.5,0,0.0336208962377187
19991207,0,0,0.0336208962377187
19991208,-1,0,0.0336208962377187
19991209,2,0,0.0336208962377187
19991210,-1,0,0.0336208962377187
19991213,0.5,0,0.0336208962377187
19991214,2,0,0.0336208962377187
19991215,-0.5,0,0.0336208962377187
19991216,0.5,0,0.0336208962377187
19991217,0,0,0.0336208962377187
19991220,1.5,0,0.0336208962377187
19991221,0,0,0.0336208962377187
19991222,0,0,0.0336208962377187
19991223,0.518518519,0,0.0336208962377187
19991227,0.518518519,0,0.0336208962377187
19991228,0.518518519,0,0.0336208962377187
19991229,-1.037037037,0,0.0336208962377187
19991230,0,0,0.0336208962377187
19991231,2.074074074,0,0.0336208962377187
20000103,2.074074074,0,0.0337164375507461
20000104,-1.555555556,0,0.0337164375507461
20000105,2.074074074,0,0.0337164375507461
20000106,-1.555555556,0,0.0337164375507461
20000107,-1.037037037,90,0.0337164375507461
20000110,1.037037037,0,0.0337164375507461
20000111,1.555555556,0,0.0337164375507461
20000112,0,0,0.0337164375507461
20000113,-1.037037037,0,0.0337164375507461
20000114,-2.074074074,0,0.0337164375507461
20000118,0.518518519,0,0.0337164375507461
20000119,-1.037037037,0,0.0337164375507461
20000120,0,0,0.0337164375507461
20000121,0,0,0.0337164375507461
20000124,0,0,0.0337164375507461
20000125,0,0,0.0337164375507461
20000126,0.518518519,0,0.0337164375507461
20000127,0,0,0.0337164375507461
20000128,2.074074074,0,0.0337164375507461
20000131,2.074074074,0,0.0337164375507461
20000201,-2.558024691,0,0.0344395419908015
20000202,-4.804938272,0,0.0344395419908015
20000203,0,0,0.0344395419908015
20000204,2,137,0.0344395419908015
20000207,0.5,0,0.0344395419908015
20000208,-1.5,0,0.0344395419908015
20000209,0.5,0,0.0344395419908015
20000210,-1,0,0.0344395419908015
20000211,-0.5,0,0.0344395419908015
20000214,-1,0,0.0344395419908015
20000215,0,0,0.0344395419908015
20000216,0,0,0.0344395419908015
20000217,3.5,0,0.0344395419908015
20000218,-0.5,0,0.0344395419908015
20000222,-3,0,0.0344395419908015
20000223,0.5,0,0.0344395419908015
20000224,-2,0,0.0344395419908015
20000225,-1,0,0.0344395419908015
20000228,1,0,0.0344395419908015
20000229,0,0,0.0344395419908015
